20441
24422
22780
22283
18046
10770
11023
21158
14026
18611
27924
21967
21009
29418
18151
26116
23101
15583
20861
21970
12973
13971
16667
11035
26377
21572
25572
15050
21920
23188
16667
22424
19532
20361
19512
18082
13989
18053
18383
23782
17923
19643
17183
15594
16682
22538
12776
14424
18875
22722
23792
26456
37982
18116
21348
13764
16691
25901
21795
20003
18243
14617
16409
16980
23269
20608
16637
19891
17093
27075
17663
16941
16327
16203
16667
22575
19158
14349
16055
23256
19070
14352
12344
26731
26564
14306
22860
16947
15219
16779
16667
11000
10696
21725
16613
20294
15901
19629
21701
17734
18154
34488
20360
19084
20877
12000
33641
17808
25275
16226
16706
21132
21560
12523
21001
17311
9968
22461
24317
16939
18488
24706
20152
12138
12911
18116
29687
19190
21139
14197
11644
23418
24418
16917
19840
11529
24429
24078
20388
11344
32990
17046
17024
11738
10222
19169
19005
18895
23247
27658
19268
14435
18307
31250
24540
23153
19625
17485
33389
16879
17678
24059
19136
21265
22289
26360
21415
16783
21548
22840
19892
19409
21217
23755
22195
19927
13013
18988
15790
16667
20000
16513
20085
25732
17818
26842
17741
15731
15693
20717
20834
10942
13266
30974
14213
20103
16490
16008
16195
20797
16541
18919
16971
17574
11869
23483
13685
10849
14318
15852
15854
14789
10316
12638
15653
11844
16109
19152
13244
19603
10446
15163
15750
12877
23625
18711
33044
23089
18617
17300
20491
17720
29521
23246
16261
31429
20510
18610
15476
28171
12419
17565
22096
22574
12156
19482
28764
17703
15333
16065
18264
9695
26802
11384
11644
12693
13828
27716
16794
29652
16045
22321
22759
18585
30034
21843
22954
17079
31101
19026
23022
17429
18779
18138
21697
35288
25396
23919
37697
14648
15750
18334
23162
19957
13619
13767
12895
13949
12618
20698
31184
11873
17030
15023
14223
14746
13950
15678
12834
22156
17314
17349
20218
25941
29680
22564
24731
31679
21264
16988
20111
22053
15434
13783
29000
25988
15511
32028
20139
20128
16112
20243
20792
18449
19429
18632
26447
22354
15941
18467
15863
23796
36405
30950
21153
26509
17639
15783
21064
17942
23056
19037
32384
24529
18309
23497
34599
17010
20337
20281
16213
19781
23388
19142
14124
16465
21928
20943
16311
23245
22387
22362
16904
18436
19077
25100
32756
10489
30883
16185
16946
23504
23410
17591
29731
18182
17620
12917
20123
12292
21117
19252
22150
17984
18998
15000
16532
26447
13802
17421
20945
22787
32778
17019
17425
19445
12400
12227
17465
17120
18088
21515
22227
7477
13717
24818
12896
18652
17522
23108
15521
20640
12281
19973
16889
10667
9275
10978
15106
20468
15261
11018
28125
22757
26383
37765
6962
11597
14142
11133
14427
22414
17387
24001
19014
18056
17924
16829
20359
26087
21672
10968
27920
21152
16980
14091
11250
16886
31937
15365
13057
32656
13741
12338
13673
19102
17143
18325
20271
11231
17242
15928
11109
20924
15169
11911
13611
22303
13942
13182
19578
20932
14349
30189
21038
16009
15936
33094
20342
14144
40118
19686
15200
21627
26735
21484
19668
26542
18009
24068
19460
9108
18361
11081
35731
22428
26850
17985
17372
22705
15579
18778
32504
22045
20989
22885
27467
27986
22913
17031
17352
22854
20010
17577
24311
37845
16001
35886
23500
21482
18815
26142
21798
30306
24429
15391
12793
22442
34807
25224
28923
17425
33921
18592
25205
61155
18055
22409
14873
14062
21600
23375
18575
28724
21193
19807
19666
22188
22338
15247
21440
35731
16694
21379
14445
21291
18271
22273
21991
19737
33150
33636
21514
20399
22950
24939
25237
20925
23864
20339
27660
19344
32290
17800
28115
24420
17927
21473
15899
19613
29123
10747
25132
11983
22723
11952
18638
21371
33748
24075
18836
14238
21819
42170
29879
31628
21218
20676
15064
22725
33596
26631
19026
16327
8453
25092
31262
25322
20965
22463
20866
10746
19341
18487
20715
18444
19742
22389
22517
18862
17908
17654
